congress,state,congressional_district,party,name,ideology_score
112.0, MISSOUR,1.0,Democrat,  CLAY,-0.4909999966621399
112.0, MISSOUR,2.0,Republican,  AKIN,0.6119999885559082
112.0, MISSOUR,3.0,Democrat,  CARNAHAN,-0.34700000286102295
112.0, MISSOUR,4.0,Republican,  HARTZLER,0.5040000081062317
112.0, MISSOUR,5.0,Democrat,  CLEAVER,-0.4580000042915344
112.0, MISSOUR,6.0,Republican,  GRAVES,0.42899999022483826
112.0, MISSOUR,7.0,Republican,  LONG,0.578000009059906
112.0, MISSOUR,8.0,Republican,  EMERSON,0.26899999380111694
112.0, MISSOUR,9.0,Republican,  LUETKEMEYER,0.4449999928474426
112.0, MONTANA,1.0,Republican,  REHBERG,0.3370000123977661
112.0, NEBRASK,1.0,Republican,  FORTENBE,0.29499998688697815
112.0, NEBRASK,2.0,Republican,  TERRY,0.4259999990463257
112.0, NEBRASK,3.0,Republican,  SMITH,0.5059999823570251
112.0, NEVADA,1.0,Democrat,  BERKLEY,-0.3019999861717224
112.0, NEVADA,2.0,Republican,  HELLER,0.4519999921321869
112.0, NEVADA,2.0,Republican,  AMODEI,0.38600000739097595
112.0, NEVADA,3.0,Republican,  HECK,0.3240000009536743
112.0, NEW HAM,1.0,Republican,  GUINTA,0.43299999833106995
112.0, NEW HAM,2.0,Republican,  BASS,0.3310000002384186
112.0, NEW JER,1.0,Democrat,  ANDREWS,-0.296999990940094
112.0, NEW JER,2.0,Republican,  LOBIONDO,0.20000000298023224
112.0, NEW JER,3.0,Republican,  RUNYAN,0.22200000286102295
112.0, NEW JER,4.0,Republican,  SMITH,0.15600000321865082
112.0, NEW JER,5.0,Republican,  GARRETT,0.6880000233650208
112.0, NEW JER,6.0,Democrat,  PALLONE,-0.3970000147819519
112.0, NEW JER,7.0,Republican,  LANCE,0.33799999952316284
112.0, NEW JER,8.0,Democrat,  PASCRELL,-0.36800000071525574
112.0, NEW JER,9.0,Democrat,  ROTHMAN,-0.35199999809265137
112.0, NEW JER,10.0,Democrat,  PAYNE,-0.5920000076293945
112.0, NEW JER,10.0,Democrat,  PAYNE,-0.5040000081062317
112.0, NEW JER,11.0,Republican,  FRELINGH,0.2800000011920929
112.0, NEW JER,12.0,Democrat,  HOLT,-0.46299999952316284
112.0, NEW JER,13.0,Democrat,  SIRES,-0.4059999883174896
112.0, NEW MEX,1.0,Democrat,  HEINRICH,-0.2800000011920929
112.0, NEW MEX,2.0,Republican,  PEARCE,0.4690000116825104
112.0, NEW MEX,3.0,Democrat,  LUJAN,-0.3799999952316284
112.0, NEW YOR,1.0,Democrat,  BISHOP,-0.33799999952316284
112.0, NEW YOR,2.0,Democrat,  ISRAEL,-0.33399999141693115
112.0, NEW YOR,3.0,Republican,  KING,0.25999999046325684
112.0, NEW YOR,4.0,Democrat,  MCCARTHY,-0.2939999997615814
112.0, NEW YOR,5.0,Democrat,  ACKERMAN,-0.42899999022483826
112.0, NEW YOR,6.0,Democrat,  MEEKS,-0.4230000078678131
112.0, NEW YOR,7.0,Democrat,  CROWLEY,-0.40700000524520874
112.0, NEW YOR,8.0,Democrat,  NADLER,-0.5090000033378601
112.0, NEW YOR,9.0,Democrat,  WEINER,-0.40799999237060547
112.0, NEW YOR,9.0,Republican,  TURNER,0.2809999883174896
112.0, NEW YOR,10.0,Democrat,  TOWNS,-0.5189999938011169
112.0, NEW YOR,11.0,Democrat,  CLARKE,-0.6050000190734863
112.0, NEW YOR,12.0,Democrat,  VELAZQUEZ,-0.5460000038146973
112.0, NEW YOR,13.0,Republican,  GRIMM,0.21899999678134918
112.0, NEW YOR,14.0,Democrat,  MALONEY,-0.3869999945163727
112.0, NEW YOR,15.0,Democrat,  RANGEL,-0.5139999985694885
112.0, NEW YOR,16.0,Democrat,  SERRANO,-0.48899999260902405
112.0, NEW YOR,17.0,Democrat,  ENGEL,-0.41100001335144043
112.0, NEW YOR,18.0,Democrat,  LOWEY,-0.38999998569488525
112.0, NEW YOR,19.0,Republican,  HAYWORTH,0.28200000524520874
112.0, NEW YOR,20.0,Republican,  GIBSON,0.2029999941587448
112.0, NEW YOR,21.0,Democrat,  TONKO,-0.4230000078678131
112.0, NEW YOR,22.0,Democrat,  HINCHEY,-0.574999988079071
112.0, NEW YOR,23.0,Democrat,  OWENS,-0.18199999630451202
112.0, NEW YOR,24.0,Republican,  HANNA,0.2150000035762787
112.0, NEW YOR,25.0,Republican,  BUERKLE,0.5789999961853027
112.0, NEW YOR,26.0,Democrat,  HOCHUL,-0.23899999260902405
112.0, NEW YOR,27.0,Democrat,  HIGGINS,-0.34700000286102295
112.0, NEW YOR,28.0,Democrat,  SLAUGHTE,-0.4650000035762787
112.0, NEW YOR,29.0,Republican,  REED,0.30000001192092896
112.0, NORTH C,1.0,Democrat,  BUTTERFI,-0.42100000381469727
112.0, NORTH C,2.0,Republican,  ELLMERS,0.4059999883174896
112.0, NORTH C,3.0,Republican,  JONES,0.24300000071525574
112.0, NORTH C,4.0,Democrat,  PRICE,-0.33899998664855957
112.0, NORTH C,5.0,Republican,  FOXX,0.6499999761581421
112.0, NORTH C,6.0,Republican,  COBLE,0.5199999809265137
112.0, NORTH C,7.0,Democrat,  MCINTYRE,-0.14800000190734863
112.0, NORTH C,8.0,Democrat,  KISSELL,-0.18199999630451202
112.0, NORTH C,9.0,Republican,  MYRICK,0.5600000023841858
112.0, NORTH C,10.0,Republican,  MCHENRY,0.5830000042915344
112.0, NORTH C,11.0,Democrat,  SHULER,-0.07000000029802322
112.0, NORTH C,12.0,Democrat,  WATT,-0.5260000228881836
112.0, NORTH C,13.0,Democrat,  MILLER,-0.37599998712539673
112.0, NORTH D,1.0,Republican,  BERG,0.328000009059906
112.0, OHIO,1.0,Republican,  CHABOT,0.5809999704360962
112.0, OHIO,2.0,Republican,  SCHMIDT,0.46700000762939453
112.0, OHIO,3.0,Republican,  TURNER,0.26600000262260437
112.0, OHIO,4.0,Republican,  JORDAN,0.7009999752044678
112.0, OHIO,5.0,Republican,  LATTA,0.5149999856948853
112.0, OHIO,6.0,Republican,  JOHNSON,0.4350000023841858
112.0, OHIO,7.0,Republican,  AUSTRIA,0.367000013589859
112.0, OHIO,9.0,Democrat,  KAPTUR,-0.35100001096725464
112.0, OHIO,10.0,Democrat,  KUCINICH,-0.5820000171661377
112.0, OHIO,11.0,Democrat,  FUDGE,-0.5870000123977661
112.0, OHIO,12.0,Republican,  TIBERI,0.38600000739097595
112.0, OHIO,13.0,Democrat,  SUTTON,-0.4399999976158142
112.0, OHIO,14.0,Republican,  LATOURET,0.210999995470047
112.0, OHIO,15.0,Republican,  STIVERS,0.3019999861717224
112.0, OHIO,16.0,Republican,  RENACCI,0.3720000088214874
112.0, OHIO,17.0,Democrat,  RYAN,-0.4090000092983246
112.0, OHIO,18.0,Republican,  GIBBS,0.44600000977516174
112.0, OKLAHOM,1.0,Republican,  SULLIVAN,0.5130000114440918
112.0, OKLAHOM,2.0,Democrat,  BOREN,-0.1120000034570694
112.0, OKLAHOM,3.0,Republican,  LUCAS,0.36000001430511475
112.0, OKLAHOM,4.0,Republican,  COLE,0.3370000123977661
112.0, OKLAHOM,5.0,Republican,  LANKFORD,0.5619999766349792
112.0, OREGON,1.0,Democrat,  WU,-0.3700000047683716
112.0, OREGON,1.0,Democrat,  BONAMICI,-0.3970000147819519
112.0, OREGON,2.0,Republican,  WALDEN,0.3370000123977661
112.0, OREGON,3.0,Democrat,  BLUMENAU,-0.4300000071525574
112.0, OREGON,4.0,Democrat,  DEFAZIO,-0.42899999022483826
112.0, OREGON,5.0,Democrat,  SCHRADER,-0.19900000095367432
112.0, PENNSYL,1.0,Democrat,  BRADY,-0.48399999737739563
112.0, PENNSYL,2.0,Democrat,  FATTAH,-0.47200000286102295
112.0, PENNSYL,3.0,Republican,  KELLY,0.3190000057220459
112.0, PENNSYL,4.0,Democrat,  ALTMIRE,-0.13300000131130219
112.0, PENNSYL,5.0,Republican,  THOMPSON,0.30399999022483826
112.0, PENNSYL,6.0,Republican,  GERLACH,0.22100000083446503
112.0, PENNSYL,7.0,Republican,  MEEHAN,0.21699999272823334
112.0, PENNSYL,8.0,Republican,  FITZPATRI,0.20200000703334808
112.0, PENNSYL,9.0,Republican,  SHUSTER,0.37700000405311584
112.0, PENNSYL,10.0,Republican,  MARINO,0.3569999933242798
112.0, PENNSYL,11.0,Republican,  BARLETTA,0.27399998903274536
112.0, PENNSYL,12.0,Democrat,  CRITZ,-0.32600000500679016
112.0, PENNSYL,13.0,Democrat,  SCHWARTZ,-0.34299999475479126
112.0, PENNSYL,14.0,Democrat,  DOYLE,-0.32499998807907104
112.0, PENNSYL,15.0,Republican,  DENT,0.23600000143051147
112.0, PENNSYL,16.0,Republican,  PITTS,0.5379999876022339
112.0, PENNSYL,17.0,Democrat,  HOLDEN,-0.2329999953508377
112.0, PENNSYL,18.0,Republican,  MURPHY,0.25699999928474426
112.0, PENNSYL,19.0,Republican,  PLATTS,0.25200000405311584
112.0, RHODE I,1.0,Democrat,  CICILLINE,-0.3959999978542328
112.0, RHODE I,2.0,Democrat,  LANGEVIN,-0.375
112.0, SOUTH C,1.0,Republican,  SCOTT,0.6679999828338623
112.0, SOUTH C,2.0,Republican,  WILSON,0.5450000166893005
112.0, SOUTH C,3.0,Republican,  DUNCAN,0.7419999837875366
112.0, SOUTH C,4.0,Republican,  GOWDY,0.671999990940094
112.0, SOUTH C,5.0,Republican,  MULVANEY,0.7540000081062317
112.0, SOUTH C,6.0,Democrat,  CLYBURN,-0.4659999907016754
112.0, SOUTH D,1.0,Republican,  NOEM,0.38100001215934753
112.0, TENNESS,1.0,Republican,  ROE,0.4909999966621399
112.0, TENNESS,2.0,Republican,  DUNCAN,0.5989999771118164
112.0, TENNESS,3.0,Republican,  FLEISCHMA,0.48899999260902405
112.0, TENNESS,4.0,Republican,  DESJARLAIS,0.5929999947547913
112.0, TENNESS,5.0,Democrat,  COOPER,-0.16200000047683716
112.0, TENNESS,6.0,Republican,  BLACK,0.5889999866485596
112.0, TENNESS,7.0,Republican,  BLACKBURN,0.6119999885559082
112.0, TENNESS,8.0,Republican,  FINCHER,0.5260000228881836
112.0, TENNESS,9.0,Democrat,  COHEN,-0.4009999930858612
112.0, TEXAS,1.0,Republican,  GOHMERT,0.597000002861023
112.0, TEXAS,2.0,Republican,  POE,0.5920000076293945
112.0, TEXAS,3.0,Republican,  JOHNSON,0.609000027179718
112.0, TEXAS,4.0,Republican,  HALL,0.42399999499320984
112.0, TEXAS,5.0,Republican,  HENSARLIN,0.7059999704360962
112.0, TEXAS,6.0,Republican,  BARTON,0.5289999842643738
112.0, TEXAS,7.0,Republican,  CULBERSO,0.5009999871253967
112.0, TEXAS,8.0,Republican,  BRADY,0.5180000066757202
112.0, TEXAS,9.0,Democrat,  GREEN,-0.4480000138282776
112.0, TEXAS,10.0,Republican,  MCCAUL,0.4429999887943268
112.0, TEXAS,11.0,Republican,  CONAWAY,0.5910000205039978
112.0, TEXAS,12.0,Republican,  GRANGER,0.3869999945163727
112.0, TEXAS,13.0,Republican,  THORNBER,0.5289999842643738
112.0, TEXAS,14.0,Republican,  PAUL,0.8629999756813049
112.0, TEXAS,15.0,Democrat,  HINOJOSA,-0.3400000035762787
112.0, TEXAS,16.0,Democrat,  REYES,-0.32100000977516174
112.0, TEXAS,17.0,Republican,  FLORES,0.6190000176429749
112.0, TEXAS,18.0,Democrat,  JACKSON-,-0.45899999141693115
112.0, TEXAS,19.0,Republican,  NEUGEBAUE,0.628000020980835
112.0, TEXAS,20.0,Democrat,  GONZALEZ,-0.34700000286102295
112.0, TEXAS,21.0,Republican,  SMITH,0.4230000078678131
112.0, TEXAS,22.0,Republican,  OLSON,0.5370000004768372
112.0, TEXAS,23.0,Republican,  CANSECO,0.5709999799728394
112.0, TEXAS,24.0,Republican,  MARCHANT,0.6010000109672546
112.0, TEXAS,25.0,Democrat,  DOGGETT,-0.4020000100135803
112.0, TEXAS,26.0,Republican,  BURGESS,0.5649999976158142
112.0, TEXAS,27.0,Republican,  FARENTHOLD,0.5429999828338623
112.0, TEXAS,28.0,Democrat,  CUELLAR,-0.23800000548362732
112.0, TEXAS,29.0,Democrat,  GREEN,-0.3319999873638153
112.0, TEXAS,30.0,Democrat,  JOHNSON,-0.49000000953674316
112.0, TEXAS,31.0,Republican,  CARTER,0.4659999907016754
112.0, TEXAS,32.0,Republican,  SESSIONS,0.5849999785423279
112.0, UTAH,1.0,Republican,  BISHOP,0.5289999842643738
112.0, UTAH,2.0,Democrat,  MATHESON,-0.11500000208616257
112.0, UTAH,3.0,Republican,  CHAFFETZ,0.6480000019073486
112.0, VERMONT,1.0,Democrat,  WELCH,-0.4169999957084656
112.0, VIRGINI,1.0,Republican,  WITTMAN,0.4009999930858612
112.0, VIRGINI,2.0,Republican,  RIGELL,0.4050000011920929
112.0, VIRGINI,3.0,Democrat,  SCOTT,-0.4569999873638153
112.0, VIRGINI,4.0,Republican,  FORBES,0.40700000524520874
112.0, VIRGINI,5.0,Republican,  HURT,0.5680000185966492
112.0, VIRGINI,6.0,Republican,  GOODLATT,0.49000000953674316
112.0, VIRGINI,7.0,Republican,  CANTOR,0.5180000066757202
112.0, VIRGINI,8.0,Democrat,  MORAN,-0.3019999861717224
112.0, VIRGINI,9.0,Republican,  GRIFFITH,0.531000018119812
112.0, VIRGINI,10.0,Republican,  WOLF,0.2840000092983246
112.0, VIRGINI,11.0,Democrat,  CONNOLLY,-0.3070000112056732
112.0, WASHING,1.0,Democrat,  INSLEE,-0.33000001311302185
112.0, WASHING,1.0,Democrat,  DELBENE,-0.27399998903274536
112.0, WASHING,2.0,Democrat,  LARSEN,-0.3720000088214874
112.0, WASHING,3.0,Republican,  HERRERA BEU,0.37700000405311584
112.0, WASHING,4.0,Republican,  HASTINGS,0.41600000858306885
112.0, WASHING,5.0,Republican,  MCMORRIS RO,0.4230000078678131
112.0, WASHING,6.0,Democrat,  DICKS,-0.31200000643730164
112.0, WASHING,7.0,Democrat,  MCDERMOT,-0.6660000085830688
112.0, WASHING,8.0,Republican,  REICHERT,0.21400000154972076
112.0, WASHING,9.0,Democrat,  SMITH,-0.2809999883174896
112.0, WEST VI,1.0,Republican,  MCKINLEY,0.29100000858306885
112.0, WEST VI,2.0,Republican,  CAPITO,0.2549999952316284
112.0, WEST VI,3.0,Democrat,  RAHALL,-0.3059999942779541
112.0, WISCONS,1.0,Republican,  RYAN,0.5550000071525574
112.0, WISCONS,2.0,Democrat,  BALDWIN,-0.550000011920929
112.0, WISCONS,3.0,Democrat,  KIND,-0.26899999380111694
112.0, WISCONS,4.0,Democrat,  MOORE,-0.527999997138977
112.0, WISCONS,5.0,Republican,  SENSENBR,0.6460000276565552
112.0, WISCONS,6.0,Republican,  PETRI,0.3790000081062317
112.0, WISCONS,7.0,Republican,  DUFFY,0.5130000114440918
112.0, WISCONS,8.0,Republican,  RIBBLE,0.6029999852180481
112.0, WYOMING,1.0,Republican,  LUMMIS,0.675000011920929
113.0, ALABAMA,1.0,Republican,  BONNER,0.367000013589859
113.0, ALABAMA,1.0,Republican,  BYRNE,0.5350000262260437
113.0, ALABAMA,2.0,Republican,  ROBY,0.36000001430511475
113.0, ALABAMA,3.0,Republican,  ROGERS,0.3330000042915344
113.0, ALABAMA,4.0,Republican,  ADERHOLT,0.3580000102519989
113.0, ALABAMA,5.0,Republican,  BROOKS,0.5929999947547913
113.0, ALABAMA,6.0,Republican,  BACHUS,0.3869999945163727
113.0, ALABAMA,7.0,Democrat,  SEWELL,-0.40700000524520874
113.0, ALASKA,1.0,Republican,  YOUNG,0.27900001406669617
113.0, ARIZONA,1.0,Democrat,  KIRKPATRIC,-0.16099999845027924
113.0, ARIZONA,2.0,Democrat,  BARBER,-0.12300000339746475
113.0, ARIZONA,3.0,Democrat,  GRIJALVA,-0.6000000238418579
113.0, ARIZONA,4.0,Republican,  GOSAR,0.6039999723434448
113.0, ARIZONA,5.0,Republican,  SALMON,0.6729999780654907
113.0, ARIZONA,6.0,Republican,  SCHWEIKERT,0.6420000195503235
113.0, ARIZONA,7.0,Democrat,  PASTOR,-0.42100000381469727
113.0, ARIZONA,8.0,Republican,  FRANKS,0.753000020980835
113.0, ARIZONA,9.0,Democrat,  SINEMA,-0.11400000005960464
113.0, ARKANSA,1.0,Republican,  CRAWFORD,0.35499998927116394
113.0, ARKANSA,2.0,Republican,  GRIFFIN,0.4099999964237213
113.0, ARKANSA,3.0,Republican,  WOMACK,0.328000009059906
113.0, ARKANSA,4.0,Republican,  COTTON,0.6129999756813049
113.0, CALIFOR,1.0,Republican,  LAMALFA,0.5630000233650208
113.0, CALIFOR,2.0,Democrat,  HUFFMAN,-0.43299999833106995
113.0, CALIFOR,3.0,Democrat,  GARAMENDI,-0.31299999356269836
113.0, CALIFOR,4.0,Republican,  MCCLINTOCK,0.753000020980835
113.0, CALIFOR,5.0,Democrat,  THOMPSON,-0.39899998903274536
113.0, CALIFOR,6.0,Democrat,  MATSUI,-0.4440000057220459
113.0, CALIFOR,7.0,Democrat,  BERA,-0.22100000083446503
113.0, CALIFOR,8.0,Republican,  COOK,0.40700000524520874
113.0, CALIFOR,9.0,Democrat,  MCNERNEY,-0.257999986410141
113.0, CALIFOR,10.0,Republican,  DENHAM,0.3100000023841858
113.0, CALIFOR,11.0,Democrat,  MILLER,-0.5519999861717224
113.0, CALIFOR,12.0,Democrat,  PELOSI,-0.49399998784065247
113.0, CALIFOR,13.0,Democrat,  LEE,-0.6840000152587891
113.0, CALIFOR,14.0,Democrat,  SPEIER,-0.3889999985694885
113.0, CALIFOR,15.0,Democrat,  SWALWELL,-0.36899998784065247
113.0, CALIFOR,16.0,Democrat,  COSTA,-0.19900000095367432
113.0, CALIFOR,17.0,Democrat,  HONDA,-0.5289999842643738
113.0, CALIFOR,18.0,Democrat,  ESHOO,-0.38499999046325684
113.0, CALIFOR,19.0,Democrat,  LOFGREN,-0.40299999713897705
113.0, CALIFOR,20.0,Democrat,  FARR,-0.45500001311302185
113.0, CALIFOR,21.0,Republican,  VALADAO,0.25099998712539673
113.0, CALIFOR,22.0,Republican,  NUNES,0.4490000009536743
113.0, CALIFOR,23.0,Republican,  MCCARTHY,0.45899999141693115
113.0, CALIFOR,24.0,Democrat,  CAPPS,-0.3889999985694885
113.0, CALIFOR,25.0,Republican,  MCKEON,0.3959999978542328
113.0, CALIFOR,26.0,Democrat,  BROWNLEY,-0.2750000059604645
113.0, CALIFOR,27.0,Democrat,  CHU,-0.5120000243186951
113.0, CALIFOR,28.0,Democrat,  SCHIFF,-0.34599998593330383
113.0, CALIFOR,29.0,Democrat,  CARDENAS,-0.37299999594688416
113.0, CALIFOR,30.0,Democrat,  SHERMAN,-0.34599998593330383
113.0, CALIFOR,31.0,Republican,  MILLER,0.4779999852180481
113.0, CALIFOR,32.0,Democrat,  NAPOLITA,-0.4480000138282776
113.0, CALIFOR,33.0,Democrat,  WAXMAN,-0.4729999899864197
113.0, CALIFOR,34.0,Democrat,  BECERRA,-0.5130000114440918
113.0, CALIFOR,35.0,Democrat,  NEGRETE MC,-0.43700000643730164
113.0, CALIFOR,36.0,Democrat,  RUIZ,-0.23199999332427979
113.0, CALIFOR,37.0,Democrat,  BASS,-0.5490000247955322
113.0, CALIFOR,38.0,Democrat,  SANCHEZ,-0.5070000290870667
113.0, CALIFOR,39.0,Republican,  ROYCE,0.6660000085830688
113.0, CALIFOR,40.0,Democrat,  ROYBAL-A,-0.4729999899864197
113.0, CALIFOR,41.0,Democrat,  TAKANO,-0.47600001096725464
113.0, CALIFOR,42.0,Republican,  CALVERT,0.3449999988079071
113.0, CALIFOR,43.0,Democrat,  WATERS,-0.6629999876022339
113.0, CALIFOR,44.0,Democrat,  HAHN,-0.38999998569488525
113.0, CALIFOR,45.0,Republican,  CAMPBELL,0.7480000257492065
113.0, CALIFOR,46.0,Democrat,  SANCHEZ,-0.367000013589859
113.0, CALIFOR,47.0,Democrat,  LOWENTHAL,-0.4359999895095825
113.0, CALIFOR,48.0,Republican,  ROHRABAC,0.6290000081062317
113.0, CALIFOR,49.0,Republican,  ISSA,0.5059999823570251
113.0, CALIFOR,50.0,Republican,  HUNTER,0.5109999775886536
113.0, CALIFOR,51.0,Democrat,  VARGAS,-0.38100001215934753
113.0, CALIFOR,52.0,Democrat,  PETERS,-0.17800000309944153
113.0, CALIFOR,53.0,Democrat,  DAVIS,-0.3479999899864197
113.0, COLORAD,1.0,Democrat,  DEGETTE,-0.43700000643730164
113.0, COLORAD,2.0,Democrat,  POLIS,-0.2849999964237213
113.0, COLORAD,3.0,Republican,  TIPTON,0.46000000834465027
113.0, COLORAD,4.0,Republican,  GARDNER,0.4480000138282776
113.0, COLORAD,5.0,Republican,  LAMBORN,0.6919999718666077
113.0, COLORAD,6.0,Republican,  COFFMAN,0.4959999918937683
113.0, COLORAD,7.0,Democrat,  PERLMUTTER,-0.30300000309944153
113.0, CONNECT,1.0,Democrat,  LARSON,-0.4050000011920929
113.0, CONNECT,2.0,Democrat,  COURTNEY,-0.3529999852180481
113.0, CONNECT,3.0,Democrat,  DELAURO,-0.42100000381469727
113.0, CONNECT,4.0,Democrat,  HIMES,-0.2460000067949295
113.0, CONNECT,5.0,Democrat,  ESTY,-0.3089999854564667
113.0, DELAWAR,1.0,Democrat,  CARNEY,-0.25600001215934753
113.0, FLORIDA,1.0,Republican,  MILLER,0.6330000162124634
113.0, FLORIDA,2.0,Republican,  SOUTHERLA,0.5600000023841858
113.0, FLORIDA,3.0,Republican,  YOHO,0.6980000138282776
113.0, FLORIDA,4.0,Republican,  CRENSHAW,0.3330000042915344
113.0, FLORIDA,5.0,Democrat,  BROWN,-0.42899999022483826
113.0, FLORIDA,6.0,Republican,  DESANTIS,0.6620000004768372
113.0, FLORIDA,7.0,Republican,  MICA,0.453000009059906
113.0, FLORIDA,8.0,Republican,  POSEY,0.5080000162124634
113.0, FLORIDA,9.0,Democrat,  GRAYSON,-0.3630000054836273
113.0, FLORIDA,10.0,Republican,  WEBSTER,0.46399998664855957
113.0, FLORIDA,11.0,Republican,  NUGENT,0.4830000102519989
113.0, FLORIDA,12.0,Republican,  BILIRAKI,0.3919999897480011
113.0, FLORIDA,13.0,Republican,  YOUNG,0.32499998807907104
113.0, FLORIDA,13.0,Republican,  JOLLY,0.23000000417232513
113.0, FLORIDA,14.0,Democrat,  CASTOR,-0.43799999356269836
113.0, FLORIDA,15.0,Republican,  ROSS,0.5389999747276306
113.0, FLORIDA,16.0,Republican,  BUCHANAN,0.35499998927116394
113.0, FLORIDA,17.0,Republican,  ROONEY,0.4659999907016754
113.0, FLORIDA,18.0,Democrat,  MURPHY,-0.1860000044107437
113.0, FLORIDA,19.0,Republican,  RADEL,0.7020000219345093
113.0, FLORIDA,19.0,Republican,  CLAWSON,0.6259999871253967
113.0, FLORIDA,20.0,Democrat,  HASTINGS,-0.5669999718666077
113.0, FLORIDA,21.0,Democrat,  DEUTCH,-0.42800000309944153
113.0, FLORIDA,22.0,Democrat,  FRANKEL,-0.42899999022483826
113.0, FLORIDA,23.0,Democrat,  WASSERMA,-0.4399999976158142
113.0, FLORIDA,24.0,Democrat,  WILSON,-0.48100000619888306
113.0, FLORIDA,25.0,Republican,  DIAZ-BAL,0.2770000100135803
113.0, FLORIDA,26.0,Democrat,  GARCIA,-0.20399999618530273
113.0, FLORIDA,27.0,Republican,  ROS-LEHT,0.24500000476837158
113.0, GEORGIA,1.0,Republican,  KINGSTON,0.5400000214576721
113.0, GEORGIA,2.0,Democrat,  BISHOP,-0.289000004529953
113.0, GEORGIA,3.0,Republican,  WESTMORE,0.671999990940094
113.0, GEORGIA,4.0,Democrat,  JOHNSON,-0.47600001096725464
113.0, GEORGIA,5.0,Democrat,  LEWIS,-0.5870000123977661
113.0, GEORGIA,6.0,Republican,  PRICE,0.6420000195503235
113.0, GEORGIA,7.0,Republican,  WOODALL,0.6579999923706055
113.0, GEORGIA,8.0,Republican,  SCOTT,0.6000000238418579
113.0, GEORGIA,9.0,Republican,  COLLINS,0.6629999876022339
113.0, GEORGIA,10.0,Republican,  BROUN,0.9129999876022339
113.0, GEORGIA,11.0,Republican,  GINGREY,0.5609999895095825
113.0, GEORGIA,12.0,Democrat,  BARROW,-0.11900000274181366
113.0, GEORGIA,13.0,Democrat,  SCOTT,-0.3059999942779541
113.0, GEORGIA,14.0,Republican,  GRAVES,0.7559999823570251
113.0, HAWAII,1.0,Democrat,  HANABUSA,-0.37700000405311584
113.0, HAWAII,2.0,Democrat,  GABBARD,-0.2800000011920929
113.0, IDAHO,1.0,Republican,  LABRADOR,0.7289999723434448
113.0, IDAHO,2.0,Republican,  SIMPSON,0.2939999997615814
113.0, ILLINOI,1.0,Democrat,  RUSH,-0.48100000619888306
113.0, ILLINOI,2.0,Democrat,  KELLY,-0.4480000138282776
113.0, ILLINOI,3.0,Democrat,  LIPINSKI,-0.2409999966621399
113.0, ILLINOI,4.0,Democrat,  GUTIERRE,-0.48500001430511475
113.0, ILLINOI,5.0,Democrat,  QUIGLEY,-0.3190000057220459
113.0, ILLINOI,6.0,Republican,  ROSKAM,0.43799999356269836
113.0, ILLINOI,7.0,Democrat,  DAVIS,-0.492000013589859
113.0, ILLINOI,8.0,Democrat,  DUCKWORTH,-0.2919999957084656
113.0, ILLINOI,9.0,Democrat,  SCHAKOWS,-0.6019999980926514
113.0, ILLINOI,10.0,Democrat,  SCHNEIDER,-0.19200000166893005
113.0, ILLINOI,11.0,Democrat,  FOSTER,-0.21899999678134918
113.0, ILLINOI,12.0,Democrat,  ENYART,-0.25099998712539673
113.0, ILLINOI,13.0,Republican,  DAVIS,0.29499998688697815
113.0, ILLINOI,14.0,Republican,  HULTGREN,0.49799999594688416
113.0, ILLINOI,15.0,Republican,  SHIMKUS,0.3709999918937683
113.0, ILLINOI,16.0,Republican,  KINZINGER,0.27000001072883606
113.0, ILLINOI,17.0,Democrat,  BUSTOS,-0.2409999966621399
113.0, ILLINOI,18.0,Republican,  SCHOCK,0.3109999895095825
113.0, INDIANA,1.0,Democrat,  VISCLOSK,-0.40400001406669617
113.0, INDIANA,2.0,Republican,  WALORSKI,0.42899999022483826
113.0, INDIANA,3.0,Republican,  STUTZMAN,0.7419999837875366
113.0, INDIANA,4.0,Republican,  ROKITA,0.5929999947547913
113.0, INDIANA,5.0,Republican,  BROOKS,0.3700000047683716
113.0, INDIANA,6.0,Republican,  MESSER,0.5550000071525574
113.0, INDIANA,7.0,Democrat,  CARSON,-0.4429999887943268
113.0, INDIANA,8.0,Republican,  BUCSHON,0.3930000066757202
113.0, INDIANA,9.0,Republican,  YOUNG,0.4909999966621399
113.0, IOWA,1.0,Democrat,  BRALEY,-0.3100000023841858
113.0, IOWA,2.0,Democrat,  LOEBSACK,-0.28200000524520874
113.0, IOWA,3.0,Republican,  LATHAM,0.3019999861717224
113.0, IOWA,4.0,Republican,  KING,0.6200000047683716
113.0, KANSAS,1.0,Republican,  HUELSKAMP,0.7440000176429749
113.0, KANSAS,2.0,Republican,  JENKINS,0.5220000147819519
113.0, KANSAS,3.0,Republican,  YODER,0.5720000267028809
113.0, KANSAS,4.0,Republican,  POMPEO,0.6669999957084656
